District,Season,CropCategory,Crop,Year,Extent,Production
Mannar,Maha,Pulses,Cowpea,2013,298.0,351.0
Mannar,Maha,Pulses,Cowpea,2014,240.0,478.0
Mannar,Maha,Pulses,Cowpea,2015,337.0,201.0
Mannar,Maha,Pulses,Cowpea,2016,63.0,55.0
Mannar,Maha,Pulses,Cowpea,2017,58.0,61.0
Mannar,Maha,Pulses,Cowpea,2018,95.0,94.0
Mannar,Maha,Pulses,Cowpea,2019,105.0,104.0
Mannar,Maha,Pulses,Cowpea,2020,105.0,84.0
Mannar,Maha,Pulses,Cowpea,2021,29.4,30.2
Mannar,Maha,Pulses,Cowpea,2022,37.4,30.0
Mannar,Maha,Pulses,Cowpea,2023,51.9,41.4
Mannar,Maha,Pulses,Cowpea,2024,70.0,4.5
Mannar,Maha,Pulses,Cowpea,2025,51.9,41.4
Mannar,Yala,Pulses,Cowpea,2001,2.0,3.0
Mannar,Yala,Pulses,Cowpea,2002,28.5,24.9
Mannar,Yala,Pulses,Cowpea,2003,2.0,3.0
Mannar,Yala,Pulses,Cowpea,2004,1.0,2.0
Mannar,Yala,Pulses,Cowpea,2005,2.0,2.0
Mannar,Yala,Pulses,Cowpea,2006,28.5,24.9
Mannar,Yala,Pulses,Cowpea,2007,1.0,1.0
Mannar,Yala,Pulses,Cowpea,2008,2.0,2.0
Mannar,Yala,Pulses,Cowpea,2009,28.5,24.9
Mannar,Yala,Pulses,Cowpea,2010,11.0,9.0
Mannar,Yala,Pulses,Cowpea,2011,23.0,20.0
Mannar,Yala,Pulses,Cowpea,2012,27.0,29.0
Mannar,Yala,Pulses,Cowpea,2013,44.0,46.0
Mannar,Yala,Pulses,Cowpea,2014,53.0,53.0
Mannar,Yala,Pulses,Cowpea,2015,58.0,93.0
Mannar,Yala,Pulses,Cowpea,2016,32.0,33.0
Mannar,Yala,Pulses,Cowpea,2017,30.0,31.0
Mannar,Yala,Pulses,Cowpea,2018,24.0,24.0
Mannar,Yala,Pulses,Cowpea,2019,17.0,17.0
Mannar,Yala,Pulses,Cowpea,2020,30.3,30.4
Mannar,Yala,Pulses,Cowpea,2021,51.6,51.8
Mannar,Yala,Pulses,Cowpea,2022,37.5,30.8
Mannar,Yala,Pulses,Cowpea,2023,30.8,24.9
Mannar,Yala,Pulses,Cowpea,2024,30.8,24.9
Mannar,Yala,Pulses,Cowpea,2025,31.7,25.6
Mannar,Maha,Low Country Vegetable,Cucumber,2001,3.8,52.3
Mannar,Maha,Low Country Vegetable,Cucumber,2002,3.8,52.3
Mannar,Maha,Low Country Vegetable,Cucumber,2003,1.0,8.0
Mannar,Maha,Low Country Vegetable,Cucumber,2004,3.0,32.0
Mannar,Maha,Low Country Vegetable,Cucumber,2005,1.0,10.0
Mannar,Maha,Low Country Vegetable,Cucumber,2006,1.0,13.0
Mannar,Maha,Low Country Vegetable,Cucumber,2007,1.0,13.0
Mannar,Maha,Low Country Vegetable,Cucumber,2008,1.0,7.0
Mannar,Maha,Low Country Vegetable,Cucumber,2009,1.0,13.0
Mannar,Maha,Low Country Vegetable,Cucumber,2010,0.0,0.0
Mannar,Maha,Low Country Vegetable,Cucumber,2011,3.0,24.0
Mannar,Maha,Low Country Vegetable,Cucumber,2012,3.0,25.0
Mannar,Maha,Low Country Vegetable,Cucumber,2013,5.0,59.0
Mannar,Maha,Low Country Vegetable,Cucumber,2014,31.0,1080.0
Mannar,Maha,Low Country Vegetable,Cucumber,2015,35.0,543.0
Mannar,Maha,Low Country Vegetable,Cucumber,2016,37.0,754.0
Mannar,Maha,Low Country Vegetable,Cucumber,2017,5.0,62.0
Mannar,Maha,Low Country Vegetable,Cucumber,2018,7.0,91.0
Mannar,Maha,Low Country Vegetable,Cucumber,2019,7.0,88.0
Mannar,Maha,Low Country Vegetable,Cucumber,2020,5.0,76.0
Mannar,Maha,Low Country Vegetable,Cucumber,2021,3.8,52.3
Mannar,Maha,Low Country Vegetable,Cucumber,2022,11.2,127.5
Mannar,Maha,Low Country Vegetable,Cucumber,2023,12.5,135.6
Mannar,Maha,Low Country Vegetable,Cucumber,2024,2.1,8.1
Mannar,Maha,Low Country Vegetable,Cucumber,2025,12.5,135.6
Mannar,Yala,Low Country Vegetable,Cucumber,2001,4.3,4.0
Mannar,Yala,Low Country Vegetable,Cucumber,2002,2.0,20.0
Mannar,Yala,Low Country Vegetable,Cucumber,2003,1.0,12.0
Mannar,Yala,Low Country Vegetable,Cucumber,2004,2.0,19.0
Mannar,Yala,Low Country Vegetable,Cucumber,2005,2.0,20.0
Mannar,Yala,Low Country Vegetable,Cucumber,2006,2.0,20.0
Mannar,Yala,Low Country Vegetable,Cucumber,2007,1.0,5.0
Mannar,Yala,Low Country Vegetable,Cucumber,2008,1.0,13.0
Mannar,Yala,Low Country Vegetable,Cucumber,2009,4.3,52.0
Mannar,Yala,Low Country Vegetable,Cucumber,2010,4.0,40.0
Mannar,Yala,Low Country Vegetable,Cucumber,2011,4.0,31.0
Mannar,Yala,Low Country Vegetable,Cucumber,2012,7.0,60.0
Mannar,Yala,Low Country Vegetable,Cucumber,2013,9.0,85.0
Mannar,Yala,Low Country Vegetable,Cucumber,2014,4.0,24.0
Mannar,Yala,Low Country Vegetable,Cucumber,2015,8.0,114.0
Mannar,Yala,Low Country Vegetable,Cucumber,2016,6.0,75.0
Mannar,Yala,Low Country Vegetable,Cucumber,2017,3.0,44.0
Mannar,Yala,Low Country Vegetable,Cucumber,2018,5.0,69.0
Mannar,Yala,Low Country Vegetable,Cucumber,2019,8.0,64.0
Mannar,Yala,Low Country Vegetable,Cucumber,2020,5.7,105.5
Mannar,Yala,Low Country Vegetable,Cucumber,2021,5.2,69.1
Mannar,Yala,Low Country Vegetable,Cucumber,2022,4.5,64.1
Mannar,Yala,Low Country Vegetable,Cucumber,2023,4.3,61.0
Mannar,Yala,Low Country Vegetable,Cucumber,2024,4.3,61.0
Mannar,Yala,Low Country Vegetable,Cucumber,2025,4.6,66.1
Mannar,Maha,Pulses,Dhall,2001,2.0,3.0
Mannar,Maha,Pulses,Dhall,2002,2.0,3.0
Mannar,Maha,Pulses,Dhall,2003,1.0,1.0
Mannar,Maha,Pulses,Dhall,2004,2.0,3.0
Mannar,Maha,Pulses,Dhall,2005,2.0,3.0
Mannar,Maha,Pulses,Dhall,2006,6.0,10.0
Mannar,Maha,Pulses,Dhall,2007,2.0,3.0
Mannar,Maha,Pulses,Dhall,2008,2.0,3.0
Mannar,Maha,Pulses,Dhall,2009,2.0,3.0
Mannar,Yala,Pulses,Dhall,2001,1.0,1.0
Mannar,Yala,Pulses,Dhall,2002,1.0,1.0
Mannar,Yala,Pulses,Dhall,2003,1.0,1.0
Mannar,Yala,Pulses,Dhall,2004,1.0,1.0
Mannar,Yala,Pulses,Dhall,2005,1.0,1.0
Mannar,Yala,Pulses,Dhall,2006,1.0,1.0
Mannar,Yala,Pulses,Dhall,2007,1.0,1.0
Mannar,Yala,Pulses,Dhall,2008,1.0,1.0
Mannar,Yala,Pulses,Dhall,2009,1.0,1.0
Mannar,Maha,Fruits,Dragon Fruit,2014,0.0,0.0
Mannar,Maha,Fruits,Dragon Fruit,2015,0.0,0.0
Mannar,Maha,Fruits,Dragon Fruit,2016,0.6,0.0
Mannar,Maha,Fruits,Dragon Fruit,2017,0.0,0.0
Mannar,Yala,Fruits,Dragon Fruit,2014,0.0,0.0
Mannar,Yala,Fruits,Dragon Fruit,2015,0.0,0.0
Mannar,Yala,Fruits,Dragon Fruit,2016,0.2,3.2
Mannar,Yala,Fruits,Dragon Fruit,2017,0.0,0.0
Mannar,Maha,Low Country Vegetable,Drumstics,2018,98.94999999999999,910.5
Mannar,Maha,Low Country Vegetable,Drumstics,2019,63.0,687.0
Mannar,Maha,Low Country Vegetable,Drumstics,2020,80.0,822.0
Mannar,Maha,Low Country Vegetable,Drumstics,2021,98.1,1125.9
Mannar,Maha,Low Country Vegetable,Drumstics,2022,99.8,999.0
Mannar,Maha,Low Country Vegetable,Drumstics,2024,135.3,56.6
Mannar,Maha,Low Country Vegetable,Drumstics,2025,102.9,1077.7
Mannar,Yala,Low Country Vegetable,Drumstics,2018,10.0,117.0
Mannar,Yala,Low Country Vegetable,Drumstics,2019,78.0,1027.0
Mannar,Yala,Low Country Vegetable,Drumstics,2020,81.6,771.2
Mannar,Yala,Low Country Vegetable,Drumstics,2021,89.4,893.4
Mannar,Yala,Low Country Vegetable,Drumstics,2022,78.7,785.8
Mannar,Yala,Low Country Vegetable,Drumstics,2024,67.0,666.3
Mannar,Yala,Low Country Vegetable,Drumstics,2025,72.5,720.7
Mannar,Maha,Fruits,Durian,2014,0.0,0.0
Mannar,Maha,Fruits,Durian,2015,0.0,0.0
Mannar,Maha,Fruits,Durian,2016,0.0,0.0
Mannar,Maha,Fruits,Durian,2017,0.0,0.0
Mannar,Yala,Fruits,Durian,2014,0.0,0.0
Mannar,Yala,Fruits,Durian,2015,0.0,0.0
Mannar,Yala,Fruits,Durian,2016,0.0,0.0
Mannar,Yala,Fruits,Durian,2017,0.0,0.0
Mannar,Maha,Low Country Vegetable,Egg Plant,2013,22.0,331.3
Mannar,Maha,Low Country Vegetable,Egg Plant,2014,22.0,331.3
Mannar,Maha,Low Country Vegetable,Egg Plant,2015,22.0,331.3
Mannar,Maha,Low Country Vegetable,Egg Plant,2016,22.0,331.3
Mannar,Maha,Low Country Vegetable,Egg Plant,2017,22.0,331.3
Mannar,Maha,Low Country Vegetable,Egg Plant,2018,7.0,83.0
Mannar,Maha,Low Country Vegetable,Egg Plant,2019,40.0,902.0
Mannar,Maha,Low Country Vegetable,Egg Plant,2020,24.0,240.0
Mannar,Maha,Low Country Vegetable,Egg Plant,2021,46.9,749.0
Mannar,Maha,Low Country Vegetable,Egg Plant,2022,38.0,661.9
Mannar,Maha,Low Country Vegetable,Egg Plant,2023,18.1,331.3
Mannar,Maha,Low Country Vegetable,Egg Plant,2024,20.0,33.9
Mannar,Maha,Low Country Vegetable,Egg Plant,2025,18.1,331.3
Mannar,Yala,Low Country Vegetable,Egg Plant,2013,21.0,307.9
Mannar,Yala,Low Country Vegetable,Egg Plant,2014,21.0,307.9
Mannar,Yala,Low Country Vegetable,Egg Plant,2015,21.0,307.9
Mannar,Yala,Low Country Vegetable,Egg Plant,2016,21.0,307.9
Mannar,Yala,Low Country Vegetable,Egg Plant,2017,21.0,307.9
Mannar,Yala,Low Country Vegetable,Egg Plant,2018,21.0,307.9
Mannar,Yala,Low Country Vegetable,Egg Plant,2019,16.0,181.0
Mannar,Yala,Low Country Vegetable,Egg Plant,2020,14.8,147.2
Mannar,Yala,Low Country Vegetable,Egg Plant,2021,66.6,823.7
Mannar,Yala,Low Country Vegetable,Egg Plant,2022,25.0,361.4
Mannar,Yala,Low Country Vegetable,Egg Plant,2023,21.0,307.9
Mannar,Yala,Low Country Vegetable,Egg Plant,2024,21.0,307.9
Mannar,Yala,Low Country Vegetable,Egg Plant,2025,23.1,341.5
Mannar,Maha,Low Country Vegetable,Gherkin,2018,0.0,0.0
Mannar,Maha,Low Country Vegetable,Gherkin,2019,0.0,0.0
Mannar,Maha,Low Country Vegetable,Gherkin,2020,0.0,0.0
Mannar,Maha,Low Country Vegetable,Gherkin,2021,0.0,0.0
Mannar,Maha,Low Country Vegetable,Gherkin,2022,0.0,0.0
Mannar,Maha,Low Country Vegetable,Gherkin,2023,0.0,0.0
Mannar,Maha,Low Country Vegetable,Gherkin,2024,0.0,0.0
Mannar,Maha,Low Country Vegetable,Gherkin,2025,0.0,0.0
Mannar,Yala,Low Country Vegetable,Gherkin,2018,0.0,0.0
Mannar,Yala,Low Country Vegetable,Gherkin,2019,0.0,0.0
Mannar,Yala,Low Country Vegetable,Gherkin,2020,0.0,0.0
Mannar,Yala,Low Country Vegetable,Gherkin,2021,0.0,0.0
Mannar,Yala,Low Country Vegetable,Gherkin,2022,0.0,0.0
Mannar,Yala,Low Country Vegetable,Gherkin,2023,0.0,0.0
Mannar,Yala,Low Country Vegetable,Gherkin,2024,0.0,0.0
Mannar,Yala,Low Country Vegetable,Gherkin,2025,0.0,0.0
Mannar,Maha,Oil Seeds,Gingelly,2001,174.0,75.0
Mannar,Maha,Oil Seeds,Gingelly,2002,20.0,10.0
Mannar,Maha,Oil Seeds,Gingelly,2003,8.0,4.0
Mannar,Maha,Oil Seeds,Gingelly,2004,11.0,5.0
Mannar,Maha,Oil Seeds,Gingelly,2005,9.0,4.0
Mannar,Maha,Oil Seeds,Gingelly,2006,6.0,3.0
Mannar,Maha,Oil Seeds,Gingelly,2007,3.0,1.0
Mannar,Maha,Oil Seeds,Gingelly,2008,3.0,1.0
Mannar,Maha,Oil Seeds,Gingelly,2009,1.0,1.0
Mannar,Maha,Oil Seeds,Gingelly,2010,3.0,2.0
Mannar,Maha,Oil Seeds,Gingelly,2011,34.0,16.0
Mannar,Maha,Oil Seeds,Gingelly,2012,88.0,200.0
Mannar,Maha,Oil Seeds,Gingelly,2013,198.0,138.0
Mannar,Maha,Oil Seeds,Gingelly,2014,192.0,133.0
Mannar,Maha,Oil Seeds,Gingelly,2015,288.0,49.0
Mannar,Maha,Oil Seeds,Gingelly,2016,85.0,72.0
Mannar,Maha,Oil Seeds,Gingelly,2017,76.0,68.0
Mannar,Maha,Oil Seeds,Gingelly,2018,28.0,23.0
Mannar,Maha,Oil Seeds,Gingelly,2019,25.0,23.0
Mannar,Maha,Oil Seeds,Gingelly,2020,25.0,27.0
Mannar,Maha,Oil Seeds,Gingelly,2021,37.0,30.9
Mannar,Maha,Oil Seeds,Gingelly,2022,40.3,28.2
Mannar,Maha,Oil Seeds,Gingelly,2023,25.1,17.5
Mannar,Maha,Oil Seeds,Gingelly,2024,29.9,2.3
Mannar,Maha,Oil Seeds,Gingelly,2025,25.1,17.5
Mannar,Yala,Oil Seeds,Gingelly,2001,2.0,1.0
Mannar,Yala,Oil Seeds,Gingelly,2002,9.0,4.0
Mannar,Yala,Oil Seeds,Gingelly,2003,6.0,3.0
Mannar,Yala,Oil Seeds,Gingelly,2004,5.0,3.0
Mannar,Yala,Oil Seeds,Gingelly,2005,5.0,2.0
Mannar,Yala,Oil Seeds,Gingelly,2006,39.3,41.25
Mannar,Yala,Oil Seeds,Gingelly,2007,39.3,41.25
Mannar,Yala,Oil Seeds,Gingelly,2008,3.0,2.0
Mannar,Yala,Oil Seeds,Gingelly,2009,39.3,41.25
Mannar,Yala,Oil Seeds,Gingelly,2010,160.0,95.0
Mannar,Yala,Oil Seeds,Gingelly,2011,147.0,88.0
Mannar,Yala,Oil Seeds,Gingelly,2012,37.0,25.0
Mannar,Yala,Oil Seeds,Gingelly,2013,218.0,153.0
Mannar,Yala,Oil Seeds,Gingelly,2014,143.0,98.0
Mannar,Yala,Oil Seeds,Gingelly,2015,215.0,173.0
Mannar,Yala,Oil Seeds,Gingelly,2016,30.0,213.0
Mannar,Yala,Oil Seeds,Gingelly,2017,221.0,198.0
Mannar,Yala,Oil Seeds,Gingelly,2018,202.0,181.0
Mannar,Yala,Oil Seeds,Gingelly,2019,165.0,148.0
Mannar,Yala,Oil Seeds,Gingelly,2020,65.1,58.7
Mannar,Yala,Oil Seeds,Gingelly,2021,59.4,53.7
Mannar,Yala,Oil Seeds,Gingelly,2022,41.6,28.8
Mannar,Yala,Oil Seeds,Gingelly,2023,34.7,23.9
Mannar,Yala,Oil Seeds,Gingelly,2024,34.7,23.9
Mannar,Yala,Oil Seeds,Gingelly,2025,35.9,24.7
Mannar,Maha,Roots and Tubers,Ginger (Raw),2001,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2002,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2003,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2004,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2005,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2006,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2007,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2008,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2009,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2010,0.0,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2011,0.0,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2012,0.0,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2013,1.0,4.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2014,2.0,4.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2015,1.0,2.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2016,0.0,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2017,0.0,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2018,0.0,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2019,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2020,0.0,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2021,0.1,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2022,0.05,0.0
Mannar,Maha,Roots and Tubers,Ginger (Raw),2023,1.3,12.5
Mannar,Maha,Roots and Tubers,Ginger (Raw),2024,73.2,4.7
Mannar,Maha,Roots and Tubers,Ginger (Raw),2025,1.3,12.5
Mannar,Yala,Roots and Tubers,Ginger (Raw),2001,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2002,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2003,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2004,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2005,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2006,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2007,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2008,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2009,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2010,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2011,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2012,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2013,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2014,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2015,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2016,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2017,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2018,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2019,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2020,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2021,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2022,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2023,0.0,0.0
Mannar,Yala,Roots and Tubers,Ginger (Raw),2024,193.0,155.4
Mannar,Yala,Roots and Tubers,Ginger (Raw),2025,0.0,0.0
Mannar,Maha,Leaves,Gotukola,2013,4.6,28.45
Mannar,Maha,Leaves,Gotukola,2014,4.6,28.45
Mannar,Maha,Leaves,Gotukola,2015,4.6,28.45
Mannar,Maha,Leaves,Gotukola,2016,5.0,50.0
Mannar,Maha,Leaves,Gotukola,2017,4.6,28.45
Mannar,Maha,Leaves,Gotukola,2018,4.6,28.45
Mannar,Maha,Leaves,Gotukola,2019,4.0,12.0
Mannar,Maha,Leaves,Gotukola,2020,6.0,27.0
Mannar,Maha,Leaves,Gotukola,2021,6.0,54.8
Mannar,Maha,Leaves,Gotukola,2022,4.2,29.9
Mannar,Maha,Leaves,Gotukola,2023,3.8,26.9
Mannar,Maha,Leaves,Gotukola,2024,9.1,34.0
Mannar,Maha,Leaves,Gotukola,2025,3.8,26.9
Mannar,Yala,Leaves,Gotukola,2013,3.1,19.2
Mannar,Yala,Leaves,Gotukola,2014,3.1,19.2
Mannar,Yala,Leaves,Gotukola,2015,3.1,19.2
Mannar,Yala,Leaves,Gotukola,2016,3.1,19.2
Mannar,Yala,Leaves,Gotukola,2017,3.1,19.2
Mannar,Yala,Leaves,Gotukola,2018,3.1,19.2
Mannar,Yala,Leaves,Gotukola,2019,4.0,33.0
Mannar,Yala,Leaves,Gotukola,2020,3.2,19.2
Mannar,Yala,Leaves,Gotukola,2021,4.2,40.3
Mannar,Yala,Leaves,Gotukola,2022,3.1,22.9
Mannar,Yala,Leaves,Gotukola,2023,2.3,15.5
Mannar,Yala,Leaves,Gotukola,2024,2.3,15.5
Mannar,Yala,Leaves,Gotukola,2025,2.4,16.5
Mannar,Maha,Fruits,Grapes,2014,0.0,0.0
Mannar,Maha,Fruits,Grapes,2015,0.0,0.0
Mannar,Maha,Fruits,Grapes,2016,0.0,0.0
Mannar,Maha,Fruits,Grapes,2017,0.0,0.0
Mannar,Yala,Fruits,Grapes,2014,0.0,0.0
Mannar,Yala,Fruits,Grapes,2015,0.0,0.0
Mannar,Yala,Fruits,Grapes,2016,0.0,0.0
Mannar,Yala,Fruits,Grapes,2017,0.0,0.0
Mannar,Maha,Pulses,Green Gram,2001,42.0,43.0
Mannar,Maha,Pulses,Green Gram,2002,28.0,29.0
Mannar,Maha,Pulses,Green Gram,2003,15.0,16.0
Mannar,Maha,Pulses,Green Gram,2004,21.0,21.0
Mannar,Maha,Pulses,Green Gram,2005,21.0,21.0
Mannar,Maha,Pulses,Green Gram,2006,22.0,23.0
Mannar,Maha,Pulses,Green Gram,2007,10.0,10.0
Mannar,Maha,Pulses,Green Gram,2008,16.0,16.0
Mannar,Maha,Pulses,Green Gram,2009,13.0,14.0
Mannar,Maha,Pulses,Green Gram,2010,22.0,22.0
Mannar,Maha,Pulses,Green Gram,2011,58.0,55.0
Mannar,Maha,Pulses,Green Gram,2012,63.0,65.0
Mannar,Maha,Pulses,Green Gram,2013,245.0,292.0
Mannar,Maha,Pulses,Green Gram,2014,180.0,388.0
Mannar,Maha,Pulses,Green Gram,2015,212.0,192.0
Mannar,Maha,Pulses,Green Gram,2016,40.0,40.0
Mannar,Maha,Pulses,Green Gram,2017,40.0,40.0
Mannar,Maha,Pulses,Green Gram,2018,70.0,79.0
Mannar,Maha,Pulses,Green Gram,2019,76.0,73.0
Mannar,Maha,Pulses,Green Gram,2020,80.0,65.0
Mannar,Maha,Pulses,Green Gram,2021,77.7,84.7
Mannar,Maha,Pulses,Green Gram,2022,65.8,52.7
Mannar,Maha,Pulses,Green Gram,2023,68.3,54.5
Mannar,Maha,Pulses,Green Gram,2024,73.2,4.7
Mannar,Maha,Pulses,Green Gram,2025,68.3,54.5
Mannar,Yala,Pulses,Green Gram,2001,11.0,11.0
Mannar,Yala,Pulses,Green Gram,2002,18.0,19.0
Mannar,Yala,Pulses,Green Gram,2003,4.0,5.0
Mannar,Yala,Pulses,Green Gram,2004,9.0,9.0
Mannar,Yala,Pulses,Green Gram,2005,19.0,20.0
Mannar,Yala,Pulses,Green Gram,2006,15.0,16.0
Mannar,Yala,Pulses,Green Gram,2007,4.0,4.0
Mannar,Yala,Pulses,Green Gram,2008,3.0,3.0
Mannar,Yala,Pulses,Green Gram,2009,27.0,27.0
Mannar,Yala,Pulses,Green Gram,2010,15.0,13.0
Mannar,Yala,Pulses,Green Gram,2011,16.0,14.0
Mannar,Yala,Pulses,Green Gram,2012,23.0,22.0
Mannar,Yala,Pulses,Green Gram,2013,36.0,36.0
Mannar,Yala,Pulses,Green Gram,2014,27.0,26.0
Mannar,Yala,Pulses,Green Gram,2015,27.0,28.0
Mannar,Yala,Pulses,Green Gram,2016,66.0,63.0
Mannar,Yala,Pulses,Green Gram,2017,63.0,62.0
Mannar,Yala,Pulses,Green Gram,2018,37.0,37.0
Mannar,Yala,Pulses,Green Gram,2019,34.0,37.0
Mannar,Yala,Pulses,Green Gram,2020,89.3,91.1
Mannar,Yala,Pulses,Green Gram,2021,204.0,163.9
Mannar,Yala,Pulses,Green Gram,2022,220.0,176.8
Mannar,Yala,Pulses,Green Gram,2023,193.0,155.4
Mannar,Yala,Pulses,Green Gram,2024,193.0,155.4
Mannar,Yala,Pulses,Green Gram,2025,201.7,162.4
Mannar,Maha,Oil Seeds,Ground Nuts,2001,342.0,338.0
Mannar,Maha,Oil Seeds,Ground Nuts,2002,59.0,58.0
Mannar,Maha,Oil Seeds,Ground Nuts,2003,42.0,26.0
Mannar,Maha,Oil Seeds,Ground Nuts,2004,45.0,49.0
Mannar,Maha,Oil Seeds,Ground Nuts,2005,55.0,60.0
Mannar,Maha,Oil Seeds,Ground Nuts,2006,65.0,41.0
Mannar,Maha,Oil Seeds,Ground Nuts,2007,33.0,41.0
Mannar,Maha,Oil Seeds,Ground Nuts,2008,8.0,9.0
Mannar,Maha,Oil Seeds,Ground Nuts,2009,35.0,38.0
Mannar,Maha,Oil Seeds,Ground Nuts,2010,63.0,68.0
Mannar,Maha,Oil Seeds,Ground Nuts,2011,96.0,105.0
Mannar,Maha,Oil Seeds,Ground Nuts,2012,73.0,79.0
Mannar,Maha,Oil Seeds,Ground Nuts,2013,536.0,913.0
Mannar,Maha,Oil Seeds,Ground Nuts,2014,417.0,747.0
Mannar,Maha,Oil Seeds,Ground Nuts,2015,405.0,657.0
Mannar,Maha,Oil Seeds,Ground Nuts,2016,219.0,58.0
Mannar,Maha,Oil Seeds,Ground Nuts,2017,253.0,440.0
Mannar,Maha,Oil Seeds,Ground Nuts,2018,249.0,499.0
Mannar,Maha,Oil Seeds,Ground Nuts,2019,257.0,550.0
Mannar,Maha,Oil Seeds,Ground Nuts,2020,290.0,386.0
Mannar,Maha,Oil Seeds,Ground Nuts,2021,218.1,458.8
Mannar,Maha,Oil Seeds,Ground Nuts,2022,259.4,466.7
Mannar,Maha,Oil Seeds,Ground Nuts,2023,210.6,378.9
Mannar,Maha,Oil Seeds,Ground Nuts,2024,285.6,8.7
Mannar,Maha,Oil Seeds,Ground Nuts,2025,210.6,378.9
Mannar,Yala,Oil Seeds,Ground Nuts,2001,34.0,25.0
Mannar,Yala,Oil Seeds,Ground Nuts,2002,40.0,44.0
Mannar,Yala,Oil Seeds,Ground Nuts,2003,17.0,19.0
Mannar,Yala,Oil Seeds,Ground Nuts,2004,37.0,40.0
Mannar,Yala,Oil Seeds,Ground Nuts,2005,56.0,61.0
Mannar,Yala,Oil Seeds,Ground Nuts,2006,15.0,16.0
Mannar,Yala,Oil Seeds,Ground Nuts,2007,11.0,12.0
Mannar,Yala,Oil Seeds,Ground Nuts,2008,11.0,12.0
Mannar,Yala,Oil Seeds,Ground Nuts,2009,154.5,288.5
Mannar,Yala,Oil Seeds,Ground Nuts,2010,76.0,82.0
Mannar,Yala,Oil Seeds,Ground Nuts,2011,357.0,389.0
Mannar,Yala,Oil Seeds,Ground Nuts,2012,142.0,191.0
Mannar,Yala,Oil Seeds,Ground Nuts,2013,287.0,431.0
Mannar,Yala,Oil Seeds,Ground Nuts,2014,149.0,284.0
Mannar,Yala,Oil Seeds,Ground Nuts,2015,262.0,401.0
Mannar,Yala,Oil Seeds,Ground Nuts,2016,160.0,299.0
Mannar,Yala,Oil Seeds,Ground Nuts,2017,167.0,289.0
Mannar,Yala,Oil Seeds,Ground Nuts,2018,145.0,288.0
Mannar,Yala,Oil Seeds,Ground Nuts,2019,301.0,522.0
Mannar,Yala,Oil Seeds,Ground Nuts,2020,393.5,680.3
Mannar,Yala,Oil Seeds,Ground Nuts,2021,394.3,789.6
Mannar,Yala,Oil Seeds,Ground Nuts,2022,383.3,768.7
